,ID,Name,Club,Year,Overall
16095,230869,Unai Simón,Athletic Club de Bilbao,2019,73
16096,230869,Unai Simón,Athletic Club de Bilbao,2020,79
16097,230869,Unai Simón,Athletic Club de Bilbao,2021,80
16098,230869,Unai Simón,Athletic Club de Bilbao,2022,82
16099,230869,Unai Simón,Athletic Club de Bilbao,2023,83
16100,204120,T. Vaclík,FC Basel 1893,2017,77
16101,204120,T. Vaclík,FC Basel 1893,2018,78
16102,204120,T. Vaclík,Sevilla FC,2019,80
16103,204120,T. Vaclík,Sevilla FC,2020,81
16104,204120,T. Vaclík,Sevilla FC,2021,82
16105,204120,T. Vaclík,Olympiacos CFP,2022,81
16106,204120,T. Vaclík,Manchester United,2023,80
16107,206585,Kepa,Athletic Club de Bilbao,2017,79
16108,206585,Kepa,Athletic Club de Bilbao,2018,82
16109,206585,Kepa,Chelsea,2019,84
16110,206585,Kepa,Chelsea,2020,83
16111,206585,Kepa,Chelsea,2021,82
16112,206585,Kepa,Chelsea,2022,79
16113,206585,Kepa,Chelsea,2023,80
16114,185122,P. Gulácsi,RB Leipzig,2017,74
16115,185122,P. Gulácsi,RB Leipzig,2018,79
16116,185122,P. Gulácsi,RB Leipzig,2019,83
16117,185122,P. Gulácsi,RB Leipzig,2020,85
16118,185122,P. Gulácsi,RB Leipzig,2021,85
16119,185122,P. Gulácsi,RB Leipzig,2022,85
16120,185122,P. Gulácsi,RB Leipzig,2023,85
16121,227275,A. Rossi,Boca Juniors,2017,66
16122,227275,A. Rossi,Boca Juniors,2018,73
16123,227275,A. Rossi,CD Antofagasta,2019,75
16124,227275,A. Rossi,Club Atlético Lanús,2020,77
16125,227275,A. Rossi,Boca Juniors,2021,76
16126,227275,A. Rossi,Boca Juniors,2022,77
16127,227275,A. Rossi,Boca Juniors,2023,79
16128,192984,K. Casteels,VfL Wolfsburg,2017,78
16129,192984,K. Casteels,VfL Wolfsburg,2018,80
16130,192984,K. Casteels,VfL Wolfsburg,2019,83
16131,192984,K. Casteels,VfL Wolfsburg,2020,83
16132,192984,K. Casteels,VfL Wolfsburg,2021,83
16133,192984,K. Casteels,VfL Wolfsburg,2022,86
16134,192984,K. Casteels,VfL Wolfsburg,2023,84
16135,204308,H. Van Crombrugge,KAS Eupen,2017,69
16136,204308,H. Van Crombrugge,KAS Eupen,2018,72
16137,204308,H. Van Crombrugge,KAS Eupen,2019,73
16138,204308,H. Van Crombrugge,RSC Anderlecht,2020,77
16139,204308,H. Van Crombrugge,RSC Anderlecht,2021,77
16140,204308,H. Van Crombrugge,RSC Anderlecht,2022,76
16141,204308,H. Van Crombrugge,RSC Anderlecht,2023,76
16142,5479,Casillas,FC Porto,2017,82
16143,5479,Casillas,FC Porto,2018,82
16144,5479,Casillas,FC Porto,2019,83
16145,5479,Casillas,FC Porto,2020,79
16146,5479,Casillas,FC Porto,2021,79
16147,5479,Casillas,FC Porto,2022,79
16148,5479,Casillas,FC Porto,2023,79
16149,227290,M. Dmitrović,AD Alcorcón,2017,72
16150,227290,M. Dmitrović,SD Eibar,2018,75
16151,227290,M. Dmitrović,SD Eibar,2019,80
16152,227290,M. Dmitrović,SD Eibar,2020,80
16153,227290,M. Dmitrović,SD Eibar,2021,81
16154,227290,M. Dmitrović,Sevilla FC,2022,80
16155,227290,M. Dmitrović,Sevilla FC,2023,80
16156,227127,Álex Remiro,Athletic Club de Bilbao,2017,72
16157,227127,Álex Remiro,SD Huesca,2018,74
16158,227127,Álex Remiro,Athletic Club de Bilbao,2019,77
16159,227127,Álex Remiro,Real Sociedad,2020,77
16160,227127,Álex Remiro,Real Sociedad,2021,80
16161,227127,Álex Remiro,Real Sociedad,2022,81
16162,227127,Álex Remiro,Real Sociedad,2023,82
16163,150724,J. Hart,Torino,2017,82
16164,150724,J. Hart,West Ham United,2018,78
16165,150724,J. Hart,Burnley,2019,78
16166,150724,J. Hart,Burnley,2020,75
16167,150724,J. Hart,Tottenham Hotspur,2021,75
16168,150724,J. Hart,Celtic,2022,74
16169,150724,J. Hart,Celtic,2023,76
16170,214584,F. Armani,Atlético Nacional,2017,77
16171,214584,F. Armani,River Plate,2018,78
16172,214584,F. Armani,River Plate,2019,80
16173,214584,F. Armani,River Plate,2020,80
16174,214584,F. Armani,River Plate,2021,80
16175,214584,F. Armani,River Plate,2022,80
16176,214584,F. Armani,River Plate,2023,79
16177,209960,Pacheco,Deportivo Alavés,2017,77
16178,209960,Pacheco,Deportivo Alavés,2018,78
16179,209960,Pacheco,Deportivo Alavés,2019,80
16180,209960,Pacheco,Deportivo Alavés,2020,82
16181,209960,Pacheco,Deportivo Alavés,2021,82
16182,209960,Pacheco,Deportivo Alavés,2022,80
16183,209960,Pacheco,Deportivo Alavés,2023,78
16184,162328,R. Pasveer,PSV,2017,73
16185,162328,R. Pasveer,Vitesse,2018,72
16186,162328,R. Pasveer,Vitesse,2019,69
16187,162328,R. Pasveer,Vitesse,2020,73
16188,162328,R. Pasveer,Vitesse,2021,73
16189,162328,R. Pasveer,Ajax,2022,75
16190,162328,R. Pasveer,Ajax,2023,75
16191,198625,S. Bain,Dundee FC,2017,65
16192,198625,S. Bain,Celtic,2018,64
16193,198625,S. Bain,Celtic,2019,70
16194,198625,S. Bain,Celtic,2020,72
16195,198625,S. Bain,Celtic,2021,72
16196,198625,S. Bain,Celtic,2022,69
16197,198625,S. Bain,Celtic,2023,67
16198,193314,Aitor,CD Numancia,2017,68
16199,193314,Aitor,CD Numancia,2018,69
16200,193314,Aitor,Levante UD,2019,74
16201,193314,Aitor,Levante UD,2020,80
16202,193314,Aitor,Levante UD,2021,83
16203,193314,Aitor,Levante Unión Deportiva,2022,81
16204,193314,Aitor,CA Osasuna,2023,77
16205,173373,S. Romero,Manchester United,2017,80
16206,173373,S. Romero,Manchester United,2018,80
16207,173373,S. Romero,Manchester United,2019,80
16208,173373,S. Romero,Manchester United,2020,80
16209,173373,S. Romero,Manchester United,2021,80
16210,173373,S. Romero,Manchester United,2022,79
16211,173373,S. Romero,Boca Juniors,2023,78
16212,203841,N. Pope,Burnley,2017,67
16213,203841,N. Pope,Burnley,2018,78
16214,203841,N. Pope,Burnley,2019,79
16215,203841,N. Pope,Burnley,2020,80
16216,203841,N. Pope,Burnley,2021,82
16217,203841,N. Pope,Burnley,2022,83
16218,203841,N. Pope,Newcastle United,2023,81
16219,230872,M. Svilar,RSC Anderlecht,2017,63
16220,230872,M. Svilar,SL Benfica,2018,65
16221,230872,M. Svilar,SL Benfica,2019,68
16222,230872,M. Svilar,SL Benfica,2020,67
16223,230872,M. Svilar,SL Benfica,2021,67
16224,230872,M. Svilar,SL Benfica,2022,68
16225,230872,M. Svilar,Roma,2023,69
16226,215223,W. Benítez,OGC Nice,2017,70
16227,215223,W. Benítez,OGC Nice,2018,76
16228,215223,W. Benítez,OGC Nice,2019,79
16229,215223,W. Benítez,OGC Nice,2020,80
16230,215223,W. Benítez,OGC Nice,2021,81
16231,215223,W. Benítez,OGC Nice,2022,80
16232,215223,W. Benítez,PSV,2023,80
16233,186098,R. Cota,Guadalajara,2017,72
16234,186098,R. Cota,Guadalajara,2018,74
16235,186098,R. Cota,Club León,2019,74
16236,186098,R. Cota,Club León,2020,75
16237,186098,R. Cota,Club León,2021,75
16238,186098,R. Cota,Club León,2022,76
16239,186098,R. Cota,Manchester United,2023,76
16240,229091,B. Peacock-Farrell,Leeds United,2017,62
16241,229091,B. Peacock-Farrell,Leeds United,2018,64
16242,229091,B. Peacock-Farrell,Leeds United,2019,68
16243,229091,B. Peacock-Farrell,Burnley,2020,69
16244,229091,B. Peacock-Farrell,Burnley,2021,69
16245,229091,B. Peacock-Farrell,Sheffield Wednesday,2022,72
16246,229091,B. Peacock-Farrell,Burnley,2023,67
16247,228505,P. Pentz,FK Austria Wien,2017,59
16248,228505,P. Pentz,FK Austria Wien,2018,66
16249,228505,P. Pentz,FK Austria Wien,2019,69
16250,228505,P. Pentz,FK Austria Wien,2020,67
16251,228505,P. Pentz,FK Austria Wien,2021,70
16252,228505,P. Pentz,FK Austria Wien,2022,72
16253,228505,P. Pentz,Stade de Reims,2023,73
16254,188094,J. McLaughlin,Burton Albion,2017,66
16255,188094,J. McLaughlin,Heart of Midlothian,2018,70
16256,188094,J. McLaughlin,Sunderland,2019,71
16257,188094,J. McLaughlin,Sunderland,2020,69
16258,188094,J. McLaughlin,Rangers FC,2021,68
16259,188094,J. McLaughlin,Rangers FC,2022,69
16260,188094,J. McLaughlin,Rangers FC,2023,70
16261,223952,David Soria,Sevilla FC,2017,73
16262,223952,David Soria,Sevilla FC,2018,75
16263,223952,David Soria,Getafe CF,2019,79
16264,223952,David Soria,Getafe CF,2020,82
16265,223952,David Soria,Getafe CF,2021,82
16266,223952,David Soria,Getafe CF,2022,81
16267,223952,David Soria,Getafe CF,2023,82
16268,163705,S. Mandanda,Crystal Palace,2017,83
16269,163705,S. Mandanda,Olympique de Marseille,2018,82
16270,163705,S. Mandanda,Olympique de Marseille,2019,80
16271,163705,S. Mandanda,Olympique de Marseille,2020,83
16272,163705,S. Mandanda,Olympique de Marseille,2021,83
16273,163705,S. Mandanda,Olympique de Marseille,2022,81
16274,163705,S. Mandanda,Stade Rennais FC,2023,79
16275,205849,E. Andrada,Club Atlético Lanús,2017,69
16276,205849,E. Andrada,Club Atlético Lanús,2018,73
16277,205849,E. Andrada,Boca Juniors,2019,78
16278,205849,E. Andrada,Boca Juniors,2020,81
16279,205849,E. Andrada,Boca Juniors,2021,81
16280,205849,E. Andrada,CF Monterrey ,2022,80
16281,205849,E. Andrada,CF Monterrey ,2023,79
16282,222464,Sivera,Valencia CF,2017,66
16283,222464,Sivera,Deportivo Alavés,2018,69
16284,222464,Sivera,Deportivo Alavés,2019,71
16285,222464,Sivera,UD Almería,2020,73
16286,222464,Sivera,Deportivo Alavés,2021,72
16287,222464,Sivera,Deportivo Alavés,2022,72
16288,222464,Sivera,Deportivo Alavés,2023,72
16289,190113,M. Günok,Bursaspor,2017,71
16290,190113,M. Günok,Medipol Başakşehir FK,2018,71
16291,190113,M. Günok,Medipol Başakşehir FK,2019,73
16292,190113,M. Günok,Medipol Başakşehir FK,2020,77
16293,190113,M. Günok,Medipol Başakşehir FK,2021,77
16294,190113,M. Günok,Beşiktaş JK,2022,75
16295,190113,M. Günok,Beşiktaş JK,2023,73
16296,206003,Y. Mvogo,BSC Young Boys,2017,75
16297,206003,Y. Mvogo,RB Leipzig,2018,75
16298,206003,Y. Mvogo,RB Leipzig,2019,76
16299,206003,Y. Mvogo,RB Leipzig,2020,76
16300,206003,Y. Mvogo,PSV,2021,76
16301,206003,Y. Mvogo,PSV,2022,76
16302,206003,Y. Mvogo,FC Lorient,2023,75
16303,193698,O. Baumann,TSG 1899 Hoffenheim,2017,80
16304,193698,O. Baumann,TSG 1899 Hoffenheim,2018,83
16305,193698,O. Baumann,TSG 1899 Hoffenheim,2019,83
16306,193698,O. Baumann,TSG 1899 Hoffenheim,2020,82
16307,193698,O. Baumann,TSG 1899 Hoffenheim,2021,82
16308,193698,O. Baumann,TSG Hoffenheim,2022,82
16309,193698,O. Baumann,TSG Hoffenheim,2023,83
16310,198513,Cláudio Ramos,CD Tondela,2017,71
16311,198513,Cláudio Ramos,CD Tondela,2018,76
16312,198513,Cláudio Ramos,CD Tondela,2019,77
16313,198513,Cláudio Ramos,CD Tondela,2020,77
16314,198513,Cláudio Ramos,FC Porto,2021,77
16315,198513,Cláudio Ramos,FC Porto,2022,74
16316,198513,Cláudio Ramos,FC Porto,2023,74
16317,193331,K. Darlow,Newcastle United,2017,70
16318,193331,K. Darlow,Newcastle United,2018,72
16319,193331,K. Darlow,Newcastle United,2019,73
16320,193331,K. Darlow,Newcastle United,2020,73
16321,193331,K. Darlow,Newcastle United,2021,73
16322,193331,K. Darlow,Newcastle United,2022,76
16323,193331,K. Darlow,Newcastle United,2023,75
16324,162835,S. Handanovič,Inter,2017,87
16325,162835,S. Handanovič,Inter,2018,88
16326,162835,S. Handanovič,Inter,2019,88
16327,162835,S. Handanovič,Inter,2020,88
16328,162835,S. Handanovič,Inter,2021,88
16329,162835,S. Handanovič,Inter,2022,86
16330,162835,S. Handanovič,Inter,2023,84
16331,140233,G. Ochoa,Granada CF,2017,79
16332,140233,G. Ochoa,Standard de Liège,2018,77
16333,140233,G. Ochoa,Standard de Liège,2019,78
16334,140233,G. Ochoa,Club América,2020,78
16335,140233,G. Ochoa,Club América,2021,79
16336,140233,G. Ochoa,Club América,2022,80
16337,140233,G. Ochoa,Manchester United,2023,80
16338,209981,Y. Bounou,Girona FC,2017,71
16339,209981,Y. Bounou,Girona FC,2018,75
16340,209981,Y. Bounou,Girona FC,2019,79
16341,209981,Y. Bounou,Sevilla FC,2020,77
16342,209981,Y. Bounou,Sevilla FC,2021,76
16343,209981,Y. Bounou,Sevilla FC,2022,82
16344,209981,Y. Bounou,Sevilla FC,2023,84
16345,228616,D. Bertaud,Montpellier HSC,2017,62
16346,228616,D. Bertaud,Montpellier HSC,2018,64
16347,228616,D. Bertaud,Montpellier HSC,2019,64
16348,228616,D. Bertaud,Montpellier HSC,2020,65
16349,228616,D. Bertaud,Montpellier HSC,2021,65
16350,228616,D. Bertaud,Montpellier Hérault SC,2022,72
16351,228616,D. Bertaud,Montpellier Hérault SC,2023,74
16352,231691,A. Lafont,Toulouse Football Club,2017,77
16353,231691,A. Lafont,Toulouse Football Club,2018,77
16354,231691,A. Lafont,Fiorentina,2019,79
16355,231691,A. Lafont,FC Nantes,2020,79
16356,231691,A. Lafont,FC Nantes,2021,78
16357,231691,A. Lafont,FC Nantes,2022,78
16358,231691,A. Lafont,FC Nantes,2023,80
16359,189084,E. Room,Vitesse,2017,74
16360,189084,E. Room,PSV,2018,74
16361,189084,E. Room,Columbus Crew SC,2019,74
16362,189084,E. Room,Columbus Crew SC,2020,75
16363,189084,E. Room,Columbus Crew SC,2021,75
16364,189084,E. Room,Columbus Crew,2022,74
16365,189084,E. Room,Columbus Crew,2023,73
16366,211990,O. Vlachodimos,Panathinaikos FC,2017,68
16367,211990,O. Vlachodimos,Panathinaikos FC,2018,73
16368,211990,O. Vlachodimos,SL Benfica,2019,79
16369,211990,O. Vlachodimos,SL Benfica,2020,81
16370,211990,O. Vlachodimos,SL Benfica,2021,81
16371,211990,O. Vlachodimos,SL Benfica,2022,81
16372,211990,O. Vlachodimos,SL Benfica,2023,81
16373,1179,G. Buffon,Juventus,2017,88
16374,1179,G. Buffon,Juventus,2018,89
16375,1179,G. Buffon,Paris Saint-Germain,2019,86
16376,1179,G. Buffon,Juventus,2020,83
16377,1179,G. Buffon,Juventus,2021,82
16378,1179,G. Buffon,Parma,2022,80
16379,1179,G. Buffon,Parma,2023,79
16380,216065,M. Sportiello,Fiorentina,2017,79
16381,216065,M. Sportiello,Fiorentina,2018,78
16382,216065,M. Sportiello,Frosinone,2019,77
16383,216065,M. Sportiello,Atalanta,2020,76
16384,216065,M. Sportiello,Atalanta,2021,76
16385,216065,M. Sportiello,Atalanta,2022,76
16386,216065,M. Sportiello,Atalanta,2023,75
16387,163264,T. Heaton,Burnley,2017,79
16388,163264,T. Heaton,Burnley,2018,81
16389,163264,T. Heaton,Burnley,2019,80
16390,163264,T. Heaton,Aston Villa,2020,78
16391,163264,T. Heaton,Aston Villa,2021,78
16392,163264,T. Heaton,Manchester United,2022,76
16393,163264,T. Heaton,Manchester United,2023,73
16394,235073,G. Kobel,TSG 1899 Hoffenheim,2017,54
16395,235073,G. Kobel,TSG 1899 Hoffenheim,2018,66
16396,235073,G. Kobel,FC Augsburg,2019,69
16397,235073,G. Kobel,VfB Stuttgart,2020,72
16398,235073,G. Kobel,VfB Stuttgart,2021,75
16399,235073,G. Kobel,Borussia Dortmund,2022,79
16400,235073,G. Kobel,Borussia Dortmund,2023,83
16401,208104,Matheus,SC Braga,2017,76
16402,208104,Matheus,SC Braga,2018,78
16403,208104,Matheus,SC Braga,2019,76
16404,208104,Matheus,SC Braga,2020,78
16405,208104,Matheus,SC Braga,2021,79
16406,208104,Matheus,SC Braga,2022,79
16407,208104,Matheus,SC Braga,2023,79
16408,198009,M. Perin,Genoa,2017,83
16409,198009,M. Perin,Genoa,2018,84
16410,198009,M. Perin,Juventus,2019,84
16411,198009,M. Perin,Genoa,2020,82
16412,198009,M. Perin,Genoa,2021,82
16413,198009,M. Perin,Juventus,2022,80
16414,198009,M. Perin,Juventus,2023,79
16415,189324,A. McCarthy,Southampton,2017,76
16416,189324,A. McCarthy,Southampton,2018,76
16417,189324,A. McCarthy,Southampton,2019,76
16418,189324,A. McCarthy,Southampton,2020,77
16419,189324,A. McCarthy,Southampton,2021,77
16420,189324,A. McCarthy,Southampton,2022,75
16421,189324,A. McCarthy,Southampton,2023,75
16422,224599,Yan Junling,AS Monaco,2017,69
16423,224599,Yan Junling,1. FC Köln,2018,72
16424,224599,Yan Junling,Shanghai SIPG FC,2019,75
16425,224599,Yan Junling,Shanghai SIPG FC,2020,73
16426,224599,Yan Junling,Shanghai SIPG FC,2021,73
16427,224599,Yan Junling,Shanghai Port FC,2022,73
16428,224599,Yan Junling,Shanghai Port FC,2023,73
16429,189117,R. Bürki,Borussia Dortmund,2017,83
16430,189117,R. Bürki,Borussia Dortmund,2018,81
16431,189117,R. Bürki,Borussia Dortmund,2019,85
16432,189117,R. Bürki,Borussia Dortmund,2020,85
16433,189117,R. Bürki,Borussia Dortmund,2021,84
16434,189117,R. Bürki,Borussia Dortmund,2022,80
16435,189117,R. Bürki,Borussia Dortmund,2023,79
16436,220624,L. Acosta,Belgrano de Córdoba,2017,64
16437,220624,L. Acosta,Belgrano de Córdoba,2018,71
16438,220624,L. Acosta,Belgrano de Córdoba,2019,69
16439,220624,L. Acosta,Belgrano de Córdoba,2020,69
16440,220624,L. Acosta,Club Atlético Lanús,2021,69
16441,220624,L. Acosta,Club Atlético Lanús,2022,67
16442,220624,L. Acosta,Club Atlético Sarmiento,2023,68
16443,214462,I. Arboleda,Club Atlético Banfield,2017,62
16444,214462,I. Arboleda,Club Atlético Banfield,2018,68
16445,214462,I. Arboleda,Club Atlético Banfield,2019,74
16446,214462,I. Arboleda,Club Atlético Banfield,2020,73
16447,214462,I. Arboleda,Club Atlético Banfield,2021,73
16448,214462,I. Arboleda,Rayo Vallecano,2022,73
16449,214462,I. Arboleda,Rayo Vallecano,2023,71
16450,232229,J. Bijlow,Feyenoord,2017,63
16451,232229,J. Bijlow,Feyenoord,2018,67
16452,232229,J. Bijlow,Feyenoord,2019,74
16453,232229,J. Bijlow,Feyenoord,2020,76
16454,232229,J. Bijlow,Feyenoord,2021,76
16455,232229,J. Bijlow,Feyenoord,2022,78
16456,232229,J. Bijlow,Feyenoord,2023,79
16457,225134,A. Bass,Portsmouth,2017,54
16458,225134,A. Bass,Portsmouth,2018,57
16459,225134,A. Bass,Portsmouth,2019,57
16460,225134,A. Bass,Portsmouth,2020,66
16461,225134,A. Bass,Portsmouth,2021,66
16462,225134,A. Bass,Portsmouth,2022,65
16463,225134,A. Bass,Sunderland,2023,64
16464,223727,C. MacGillivray,Walsall,2017,61
16465,223727,C. MacGillivray,Shrewsbury,2018,63
16466,223727,C. MacGillivray,Portsmouth,2019,68
16467,223727,C. MacGillivray,Portsmouth,2020,69
16468,223727,C. MacGillivray,Portsmouth,2021,68
16469,223727,C. MacGillivray,Charlton Athletic,2022,68
16470,223727,C. MacGillivray,Charlton Athletic,2023,65
16471,201325,C. Tătărușanu,Fiorentina,2017,77
16472,201325,C. Tătărușanu,FC Nantes,2018,79
16473,201325,C. Tătărușanu,FC Nantes,2019,80
16474,201325,C. Tătărușanu,Olympique Lyonnais,2020,79
16475,201325,C. Tătărușanu,Milan,2021,78
16476,201325,C. Tătărușanu,AC Milan,2022,77
16477,201325,C. Tătărușanu,AC Milan,2023,76
16478,190780,S. Johnson,New York City FC,2017,68
16479,190780,S. Johnson,New York City FC,2018,70
16480,190780,S. Johnson,New York City FC,2019,72
16481,190780,S. Johnson,New York City FC,2020,72
16482,190780,S. Johnson,New York City FC,2021,72
16483,190780,S. Johnson,New York City FC,2022,73
16484,190780,S. Johnson,New York City FC,2023,73
16485,231237,P. Jensen,FC Nordsjælland,2017,51
16486,231237,P. Jensen,FC Nordsjælland,2018,54
16487,231237,P. Jensen,FC Nordsjælland,2019,60
16488,231237,P. Jensen,FC Nordsjælland,2020,61
16489,231237,P. Jensen,FC Nordsjælland,2021,65
16490,231237,P. Jensen,AZ Alkmaar,2022,70
16491,231237,P. Jensen,AZ Alkmaar,2023,70
16492,190745,M. Silvestri,Leeds United,2017,70
16493,190745,M. Silvestri,Hellas Verona,2018,69
16494,190745,M. Silvestri,Hellas Verona,2019,72
16495,190745,M. Silvestri,Hellas Verona,2020,77
16496,190745,M. Silvestri,Hellas Verona,2021,77
16497,190745,M. Silvestri,Udinese Calcio,2022,79
16498,190745,M. Silvestri,Udinese Calcio,2023,79
16499,188400,T. Kaminski,KV Kortrijk,2017,70
16500,188400,T. Kaminski,KV Kortrijk,2018,72
16501,188400,T. Kaminski,KAA Gent,2019,74
16502,188400,T. Kaminski,KAA Gent,2020,74
16503,188400,T. Kaminski,Blackburn Rovers,2021,72
16504,188400,T. Kaminski,Blackburn Rovers,2022,73
16505,188400,T. Kaminski,Blackburn Rovers,2023,73
16506,206075,S. Johnstone,Aston Villa,2017,70
16507,206075,S. Johnstone,Aston Villa,2018,74
16508,206075,S. Johnstone,West Bromwich Albion,2019,75
16509,206075,S. Johnstone,West Bromwich Albion,2020,75
16510,206075,S. Johnstone,West Bromwich Albion,2021,75
16511,206075,S. Johnstone,West Bromwich Albion,2022,77
16512,206075,S. Johnstone,Crystal Palace,2023,75
16513,193152,Herrerín,CD Leganés,2017,76
16514,193152,Herrerín,Athletic Club de Bilbao,2018,79
16515,193152,Herrerín,Athletic Club de Bilbao,2019,79
16516,193152,Herrerín,Athletic Club de Bilbao,2020,79
16517,193152,Herrerín,Athletic Club de Bilbao,2021,78
16518,193152,Herrerín,Al Raed,2022,75
16519,193152,Herrerín,Al Raed,2023,75
16520,216325,A. Gunn,Manchester City,2017,65
16521,216325,A. Gunn,Norwich City,2018,71
16522,216325,A. Gunn,Southampton,2019,75
16523,216325,A. Gunn,Southampton,2020,74
16524,216325,A. Gunn,Southampton,2021,74
16525,216325,A. Gunn,Norwich City,2022,72
16526,216325,A. Gunn,Norwich City,2023,72
16527,194911,Adrián,West Ham United,2017,79
16528,194911,Adrián,West Ham United,2018,78
16529,194911,Adrián,West Ham United,2019,77
16530,194911,Adrián,Liverpool,2020,76
16531,194911,Adrián,Liverpool,2021,76
16532,194911,Adrián,Liverpool,2022,74
16533,194911,Adrián,Liverpool,2023,72
16534,190243,M. Hitz,FC Augsburg,2017,80
16535,190243,M. Hitz,FC Augsburg,2018,79
16536,190243,M. Hitz,Borussia Dortmund,2019,79
16537,190243,M. Hitz,Borussia Dortmund,2020,78
16538,190243,M. Hitz,Borussia Dortmund,2021,78
16539,190243,M. Hitz,Borussia Dortmund,2022,78
16540,190243,M. Hitz,FC Basel 1893,2023,78
16541,209532,D. Bachmann,Stoke City,2017,62
16542,209532,D. Bachmann,Watford,2018,62
16543,209532,D. Bachmann,Kilmarnock,2019,66
16544,209532,D. Bachmann,Watford,2020,69
16545,209532,D. Bachmann,Watford,2021,69
